x1,x2,y1,y2
-16.220792076125726,-17.736901008591797,-34.766098944164256,-28.423371573869638
-19.949251529207586,-22.210072302831882,-40.72181593900071,-42.86139870921608
59.597711240828716,59.40771071419521,-30.565177302051154,-28.69690121515916
59.40771071419521,59.85247474913342,-28.69690121515916,-26.97145750961193
59.85247474913342,61.622656616879745,-26.97145750961193,-25.01995957750578
-5.834586581517623,-4.467023358393216,-43.51214388890628,-36.759465837935416
-8.35915664037021,-7.824997704609417,-46.073724675123586,-45.7328707569619
-19.949251529207586,-16.74639282971329,-40.72181593900071,-43.60320584577035
-16.74639282971329,-16.10302495926798,-43.60320584577035,-43.61405882136699
-16.220792076125726,-15.51224193866932,-34.766098944164256,-34.778155669573444
-16.10302495926798,-12.654010790031256,-43.61405882136699,-43.44027939682308
-15.51224193866932,-12.608525012828796,-34.778155669573444,-35.1586068835689
-8.35915664037021,-10.075170926189275,-46.073724675123586,-45.04732417107395
-4.412205898369817,-4.467023358393216,-36.461779189003366,-36.759465837935416
-4.412205898369817,-4.848260160580623,-36.461779189003366,-36.170046448244186
-5.930537250218034,-6.549874177456577,-43.8373746669878,-44.80702242279182
-5.930537250218034,-5.834586581517623,-43.8373746669878,-43.51214388890628
-10.075170926189275,-11.715956671533958,-45.04732417107395,-43.67074636943029
-7.824997704609417,-6.549874177456577,-45.7328707569619,-44.80702242279182
-4.848260160580623,-5.473379531910664,-36.170046448244186,-35.99501700895
-5.473379531910664,-6.935392690915172,-35.99501700895,-35.78244062463221
-23.83245148117387,-24.101166140035502,71.50251215233325,71.35285577137837
33.57003784511883,35.95055188145741,65.051795071711,62.8232867663536
35.95055188145741,37.151590244433066,62.8232867663536,61.83993537579457
49.84736360392209,50.885272111825856,25.78696127659162,25.36647381056592
51.32860292442958,50.88571503818731,25.36269841564052,25.36644738218157
50.88571503818731,50.885272111825856,25.36644738218157,25.36647381056592
60.380318926187705,62.54864041296719,23.710221878241025,24.81118702880499
-11.2268799085885,-10.082908800485752,24.215582207146586,20.459492950017115
-10.082908800485752,-10.342233266690089,20.459492950017115,19.942186514598458
-14.169997396340744,-11.05613312701647,19.55712466700988,18.92720710520198
-10.342233266690089,-11.05613312701647,19.942186514598458,18.92720710520198
-25.474454863747038,-23.958920174753146,-49.18517682846244,-47.61661633907694
-22.210072302831882,-23.958920174753146,-42.86139870921608,-47.61661633907694
-45.73098827447373,-44.46487641800675,-35.05111592790959,-33.804443137478124
-40.876719158652094,-41.75679557121167,-30.82895298748789,-31.487336677835103
-44.46487641800675,-41.75679557121167,-33.804443137478124,-31.487336677835103
24.97866582936014,24.89057295338751,-58.339847429070566,-57.824147550549526
39.98506827566105,36.616283606313424,-45.094617486729355,-45.11533104449628
