,country,label_name,tfidf,country_label_count,num_country_labels,num_articles,label_count,label_count_project,idf,tf,key_phrases
0,0,united_kingdom,0.017256505406642843,77,14422,4788,3,179,3.2321210516182215,0.005339065316876994,1
1,0,british,0.014140806099148067,59,14422,4788,3,141,3.4565882298629393,0.0040909721259187355,1
2,0,scotland,0.014015880814211228,48,14422,4788,4,61,4.211188189636548,0.003328248509222022,1
3,0,uk,0.013995394966506269,55,14422,4788,3,112,3.6698470219446073,0.003813618083483567,1
4,0,england,0.013572706212661734,52,14422,4788,4,101,3.7643378653655297,0.0036056025516571903,1
5,0,qualification,0.013311023976446066,57,14422,4788,3,155,3.3679225927772833,0.003952295104701151,1
6,0,london,0.010413189613499881,38,14422,4788,4,82,3.9520794896288236,0.0026348634031341006,1
7,0,scottish,0.00906127833541889,28,14422,4788,3,35,4.667205576907544,0.0019414782970461795,1
8,0,independent,0.008749265423855445,38,14422,4788,3,163,3.320576472180085,0.0026348634031341006,1
9,0,pupil,0.008651575843959465,32,14422,4788,4,87,3.899157088174481,0.002218832339481348,1
10,0,english,0.008233003402524858,39,14422,4788,3,218,3.044522437723423,0.002704201913742893,1
11,0,subject,0.008135848649407395,42,14422,4788,4,283,2.7936954576607964,0.0029122174455692693,1
12,0,award,0.007482001492638696,33,14422,4788,4,172,3.2698613796010685,0.00228817085009014,1
13,0,council,0.006809172112877472,29,14422,4788,4,152,3.3862717314454795,0.0020108168076549715,1
14,0,time,0.006280410306167267,37,14422,4788,4,404,2.4480020928525494,0.0025655248925253085,1
15,0,centre,0.005963766277535751,22,14422,4788,4,86,3.9095198752100275,0.0015254472333934266,1
16,0,foundation,0.005924874412825186,26,14422,4788,4,169,3.2864822608371087,0.0018028012758285951,1
17,0,organisation,0.00585285925522892,21,14422,4788,4,76,4.019520770424356,0.0014561087227846347,1
18,0,september,0.005798284780803707,22,14422,4788,4,97,3.801039232215958,0.0015254472333934266,1
19,0,oxford,0.005797675777520305,18,14422,4788,4,36,4.645226670188769,0.0012480931909582581,1
20,0,sir,0.005693607759152331,18,14422,4788,3,40,4.561845061249718,0.0012480931909582581,1
21,0,status,0.0056775966475983985,21,14422,4788,4,87,3.899157088174481,0.0014561087227846347,1
22,0,trust,0.00559755320774127,18,14422,4788,4,44,4.484884020113589,0.0012480931909582581,1
23,0,place,0.005470821511887962,23,14422,4788,4,145,3.4304429497586173,0.0015947857440022188,1
24,0,replaced,0.005405158793867283,18,14422,4788,3,53,4.330733340286331,0.0012480931909582581,1
25,0,wale,0.005385554570108377,15,14422,4788,3,17,5.1780312006735345,0.0010400776591318818,1
26,0,equivalent,0.004983212002809991,19,14422,4788,4,99,3.78252018444872,0.0013174317015670503,1
27,0,head,0.004611155127601224,16,14422,4788,4,65,4.1563799531415535,0.001109416169740674,1
28,0,authority,0.004584059769527386,17,14422,4788,4,88,3.8889005880072918,0.0011787546803494662,1
29,0,ireland,0.004390288508760928,14,14422,4788,4,42,4.5226243480964365,0.0009707391485230897,1
30,0,glasgow,0.004372480023694076,12,14422,4788,4,15,5.2549922418096635,0.0008320621273055055,1
31,0,headmaster,0.0043398459536733176,12,14422,4788,2,16,5.215771528656382,0.0008320621273055055,1
32,0,northern_ireland,0.004248985358500671,12,14422,4788,3,19,5.10657223669139,0.0008320621273055055,1
33,0,parliament,0.00414147317033259,12,14422,4788,4,23,4.977360505211384,0.0008320621273055055,1
34,0,welsh,0.00410560821983879,11,14422,4788,3,12,5.382825613319548,0.0007627236166967133,1
35,0,taught,0.004066688966796352,17,14422,4788,3,142,3.449987545831587,0.0011787546803494662,1
36,0,minister,0.004047790987978902,14,14422,4788,4,64,4.169802973473694,0.0009707391485230897,1
37,0,network,0.00401339711881494,15,14422,4788,4,91,3.8587475498366044,0.0010400776591318818,1
38,0,gcse,0.003949406684746143,11,14422,4788,2,17,5.1780312006735345,0.0007627236166967133,1
39,0,grammar_school,0.003949406684746143,11,14422,4788,1,17,5.1780312006735345,0.0007627236166967133,1
40,0,taking,0.003913259973833425,14,14422,4788,3,75,4.031216810187547,0.0009707391485230897,1
41,0,entry,0.0038482374715524664,13,14422,4788,4,57,4.269175447286898,0.0009014006379142976,1
42,0,sector,0.0038217237766639757,13,14422,4788,4,59,4.239761562080605,0.0009014006379142976,1
43,0,house,0.003758663060266123,13,14422,4788,4,64,4.169802973473694,0.0009014006379142976,1
44,0,provision,0.0037317021384941805,12,14422,4788,4,44,4.484884020113589,0.0008320621273055055,1
45,0,fee,0.003644035643701925,12,14422,4788,4,50,4.379523504455763,0.0008320621273055055,1
46,0,merger,0.0035651529305939953,10,14422,4788,4,18,5.14166355650266,0.0006933851060879212,1
47,0,good,0.003524043709452944,13,14422,4788,4,86,3.9095198752100275,0.0009014006379142976,1
48,0,period,0.003496306116701051,13,14422,4788,4,89,3.878748216543274,0.0009014006379142976,1
49,0,appointed,0.0034695351325533443,12,14422,4788,3,64,4.169802973473694,0.0008320621273055055,1
50,0,introduced,0.0034518931616956306,13,14422,4788,3,94,3.829477167536491,0.0009014006379142976,1
51,0,irish,0.003430528041923244,10,14422,4788,3,24,4.947507542061702,0.0006933851060879212,1
52,0,role,0.003428869714114536,14,14422,4788,4,130,3.5322256440685598,0.0009707391485230897,1
53,0,eligible,0.0033929884991935836,11,14422,4788,3,46,4.448516375942715,0.0007627236166967133,1
54,0,andrew,0.003390895249079014,10,14422,4788,4,26,4.890349128221754,0.0006933851060879212,1
55,0,charity,0.003390895249079014,10,14422,4788,4,26,4.890349128221754,0.0006933851060879212,1
56,0,included,0.0033740347737189844,12,14422,4788,3,73,4.055027458881266,0.0008320621273055055,1
57,0,announced,0.003340366006726764,11,14422,4788,3,50,4.379523504455763,0.0007627236166967133,1
58,0,lord,0.0033313940269545433,9,14422,4788,4,13,5.338373850748714,0.0006240465954791291,1
59,0,attend,0.0032676706816783955,11,14422,4788,3,56,4.2842133246514384,0.0007627236166967133,1
60,0,gain,0.0032449011216557568,11,14422,4788,3,58,4.254360361501757,0.0007627236166967133,1
61,0,young_people,0.003177123678107916,10,14422,4788,3,39,4.582047768567237,0.0006933851060879212,1
62,0,park,0.0031097517820784836,10,14422,4788,4,44,4.484884020113589,0.0006933851060879212,1
63,0,roman_catholic,0.003106104877749442,9,14422,4788,1,23,4.977360505211384,0.0006240465954791291,1
64,0,btec,0.003097210544324892,8,14422,4788,1,8,5.583496308781699,0.000554708084870337,1
65,0,edinburgh,0.003067219019559797,8,14422,4788,4,9,5.529429087511423,0.000554708084870337,1
66,0,holder,0.0030347074876093992,9,14422,4788,4,27,4.86295015403364,0.0006240465954791291,1
67,0,robert,0.0030028659965929353,10,14422,4788,4,53,4.330733340286331,0.0006933851060879212,1
68,0,formed,0.0029919463204258717,10,14422,4788,3,54,4.314984983318192,0.0006933851060879212,1
69,0,matter,0.0029556085172341186,9,14422,4788,4,32,4.736198448394496,0.0006240465954791291,1
70,0,scheme,0.0029265778598555276,9,14422,4788,4,34,4.689678432759602,0.0006240465954791291,1
71,0,britain,0.0028932306357822117,8,14422,4788,4,16,5.215771528656382,0.000554708084870337,1
72,0,report,0.0028920472358265207,11,14422,4788,4,98,3.791736839553644,0.0007627236166967133,1
73,0,involved,0.002881971954750765,10,14422,4788,3,65,4.1563799531415535,0.0006933851060879212,1
74,0,abolished,0.002872295770724468,8,14422,4788,2,17,5.1780312006735345,0.000554708084870337,1
75,0,responsibility,0.002845943845659993,10,14422,4788,4,69,4.104420214210842,0.0006933851060879212,1
76,0,distinction,0.0028344461174304426,9,14422,4788,4,41,4.542042433953538,0.0006240465954791291,1
77,0,northern,0.0028344461174304426,9,14422,4788,3,41,4.542042433953538,0.0006240465954791291,1
78,0,recently,0.0028223283270605967,9,14422,4788,3,42,4.5226243480964365,0.0006240465954791291,1
79,0,specialist,0.0027873258863547723,9,14422,4788,4,45,4.4665348814453925,0.0006240465954791291,1
80,0,site,0.0027760814993402047,9,14422,4788,4,46,4.448516375942715,0.0006240465954791291,1
81,0,april,0.002733026732776443,9,14422,4788,4,50,4.379523504455763,0.0006240465954791291,1
82,0,apply,0.002725400973795493,10,14422,4788,3,84,3.93057328440786,0.0006933851060879212,1
83,0,aimed,0.0027227116781681437,9,14422,4788,3,51,4.362994202504552,0.0006240465954791291,1
84,0,initiative,0.0027125643554773917,9,14422,4788,4,52,4.346733681632772,0.0006240465954791291,1
85,0,baron,0.0027100592262842807,7,14422,4788,3,8,5.583496308781699,0.00048536957426154487,1
86,0,remain,0.0026975177667639106,8,14422,4788,3,27,4.86295015403364,0.000554708084870337,1
87,0,obe,0.002683816642114822,7,14422,4788,3,9,5.529429087511423,0.00048536957426154487,1
88,0,officer,0.002664164403382477,9,14422,4788,4,57,4.269175447286898,0.0006240465954791291,1
89,0,educated,0.0026549190995365283,9,14422,4788,3,58,4.254360361501757,0.0006240465954791291,1
90,0,range,0.0026486671172655254,10,14422,4788,4,95,3.8199077165203406,0.0006933851060879212,1
91,0,august,0.0026458087684596756,9,14422,4788,4,59,4.239761562080605,0.0006240465954791291,1
92,0,figure,0.00263682952583945,9,14422,4788,4,60,4.225372824628505,0.0006240465954791291,1
93,0,australian,0.0026272075708747723,8,14422,4788,4,32,4.736198448394496,0.000554708084870337,1
94,0,chair,0.0026141550137203174,8,14422,4788,4,33,4.712667950984302,0.000554708084870337,1
95,0,king,0.0026141550137203174,8,14422,4788,4,33,4.712667950984302,0.000554708084870337,1
96,0,majority,0.0026021513494150082,9,14422,4788,4,64,4.169802973473694,0.0006240465954791291,1
97,0,richard,0.002601402542093802,8,14422,4788,4,34,4.689678432759602,0.000554708084870337,1
98,0,legislation,0.002601402542093802,8,14422,4788,4,34,4.689678432759602,0.000554708084870337,1
99,0,income,0.0025648151240980754,8,14422,4788,4,37,4.623720464967805,0.000554708084870337,1
100,1,french,0.017768962629086258,39,8091,4788,3,110,3.686376323895818,0.00482017055988135,1
101,1,music,0.014822597244022115,31,8091,4788,4,90,3.8686978806897723,0.0038314176245210726,1
102,1,paris,0.013358772423064862,24,8091,4788,4,43,4.503576153125742,0.0029662588060808304,1
103,1,de,0.012399880891824462,26,8091,4788,3,91,3.8587475498366044,0.0032134470399209,1
104,1,work,0.011408597451302531,39,8091,4788,4,439,2.3668451789356095,0.00482017055988135,1
105,1,composer,0.011006690861093887,18,8091,4788,4,24,4.947507542061702,0.002224694104560623,1
106,1,art,0.010783924188702117,26,8091,4788,4,157,3.3558742542611086,0.0032134470399209,1
107,1,painter,0.010167669868253933,16,8091,4788,3,18,5.14166355650266,0.001977505870720554,1
108,1,rome,0.009842759619748134,16,8091,4788,4,23,4.977360505211384,0.001977505870720554,1
109,1,jean,0.009413513286315275,16,8091,4788,3,31,4.760295999973556,0.001977505870720554,1
110,1,born,0.008650563228253692,17,8091,4788,3,68,4.117159239988272,0.002101099987640588,1
111,1,france,0.00862379726135018,17,8091,4788,4,69,4.104420214210842,0.002101099987640588,1
112,1,writer,0.00857126702559538,17,8091,4788,4,71,4.079418912005425,0.002101099987640588,1
113,1,died,0.008494712214622242,15,8091,4788,3,39,4.582047768567237,0.0018539117538005192,1
114,1,charles,0.00821434334231241,15,8091,4788,4,47,4.430816798843313,0.0018539117538005192,1
115,1,style,0.008141706567768182,16,8091,4788,4,68,4.117159239988272,0.001977505870720554,1
116,1,academy,0.007842287377752381,18,8091,4788,4,131,3.5251081762996956,0.002224694104560623,1
117,1,today,0.007444000228136013,16,8091,4788,4,101,3.7643378653655297,0.001977505870720554,1
118,1,françois,0.0073813869631070145,11,8091,4788,2,11,5.429345628954441,0.0013595352861203807,1
119,1,woman,0.007177715447226346,16,8091,4788,4,117,3.6296809802192724,0.001977505870720554,1
120,1,jacques,0.007144347381029081,11,8091,4788,3,15,5.2549922418096635,0.0013595352861203807,1
121,1,history,0.0070982521422466634,18,8091,4788,4,187,3.190664337939875,0.002224694104560623,1
122,1,century,0.006908076919808299,13,8091,4788,4,55,4.299480796782227,0.00160672351996045,1
