0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96
35.739659826517524,-41.88320869744852,35.739659826517524,-41.88320869744852,36.77074412868781,-39.18757654649388,38.26997498685511,-41.765730035678175,39.30274586868322,-42.50146175643628,39.30274586868322,-42.50146175643628,41.810459406854676,-45.87202532444455,41.810459406854676,-45.87202532444455,40.722759100904554,-46.94473753734193,40.722759100904554,-46.94473753734193,28.543604329416116,-53.463445541671184,28.543604329416116,-53.463445541671184,27.540025556719023,-52.20168955668601,27.540025556719023,-52.20168955668601,27.81689401116304,-49.548292892646266,27.81689401116304,-49.548292892646266,29.254833780281402,-46.28941103665157,30.191088943083813,-46.54544133240102,30.191088943083813,-46.54544133240102,31.064574066089104,-45.57525134170848,31.064574066089104,-45.57525134170848,31.410073336730587,-45.24243412856171,31.410073336730587,-45.24243412856171,31.682549168914406,-44.99601046985244,31.682549168914406,-44.99601046985244,33.667935700291885,-45.232722818398045,34.49727396419889,-43.43805445554093,#AADAFF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29.562915578658064,-56.97448245170051,29.562915578658064,-56.97448245170051,29.57508482728185,-56.57129703017299,29.57508482728185,-56.57129703017299,29.595506678519605,-56.42346306660829,29.595506678519605,-56.42346306660829,37.803849346865974,-56.15526078369818,37.803849346865974,-56.15526078369818,39.33087322757548,-66.25604216438215,39.33087322757548,-66.25604216438215,34.05097604157371,-65.64540245514,34.05097604157371,-65.64540245514,29.818250275146923,-62.696033534463886,29.818250275146923,-62.696033534463886,29.75193218979387,-60.495483381084384,30.066815020358824,-58.65588889076949,#AADAFF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40.722759100904554,-46.94473753734193,40.722759100904554,-46.94473753734193,41.810459406854676,-45.87202532444455,41.810459406854676,-45.87202532444455,42.70852862523433,-46.14011995250914,42.70852862523433,-46.14011995250914,41.818615959139066,-56.97028271132202,41.818615959139066,-56.97028271132202,38.02300559746823,-56.109999912559516,38.02300559746823,-56.109999912559516,#AADAFF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37.803849346865974,-56.15526078369818,37.803849346865974,-56.15526078369818,38.02300559746823,-56.109999912559516,38.02300559746823,-56.109999912559516,41.818615959139066,-56.97028271132202,41.818615959139066,-56.97028271132202,43.36806762824227,-57.96861984360843,43.36806762824227,-57.96861984360843,44.933339785814965,-60.61517904046088,44.933339785814965,-60.61517904046088,44.84252776171444,-61.94844583172178,44.84252776171444,-61.94844583172178,41.41952311468923,-66.74516858995041,41.41952311468923,-66.74516858995041,39.33087322757548,-66.25604216438215,39.33087322757548,-66.25604216438215,#AADAFF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58.26782675169173,-64.56461478500692,58.26782675169173,-64.56461478500692,58.26314963297197,-64.51527476866424,58.26314963297197,-64.51527476866424,66.13983734080554,-63.388444176413316,66.13983734080554,-63.388444176413316,67.60274229665417,-68.20558622833282,67.60274229665417,-68.20558622833282,63.60066782302332,-69.65057006394683,63.60066782302332,-69.65057006394683,60.52019548843538,-68.10009385707319,60.52019548843538,-68.10009385707319,#AADAFF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.38815096558055,-64.13145652702232,50.38815096558055,-64.13145652702232,53.013695532409734,-62.88908734652857,53.013695532409734,-62.88908734652857,57.38627876568515,-61.778142840058905,57.38627876568515,-61.778142840058905,58.26314963297197,-64.51527476866424,58.26314963297197,-64.51527476866424,58.26782675169173,-64.56461478500692,58.26782675169173,-64.56461478500692,52.972495672562815,-69.26504475924486,52.972495672562815,-69.26504475924486,52.79553262161487,-69.27591172697585,52.79553262161487,-69.27591172697585,50.86775624585088,-66.70965272773022,50.86775624585088,-66.70965272773022,#AADAFF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58.22226332797651,-57.86291160580263,58.22226332797651,-57.86291160580263,59.42969599832394,-56.5406093403217,59.42969599832394,-56.5406093403217,63.44293829718539,-56.37446703659958,63.44293829718539,-56.37446703659958,66.32961478545262,-61.375117387941884,66.32961478545262,-61.375117387941884,66.13983734080554,-63.388444176413316,66.13983734080554,-63.388444176413316,58.26314963297197,-64.51527476866424,58.26314963297197,-64.51527476866424,57.38627876568515,-61.778142840058905,57.38627876568515,-61.778142840058905,#AADAFF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58.26782675169173,-64.56461478500692,58.26782675169173,-64.56461478500692,60.52019548843538,-68.10009385707319,60.52019548843538,-68.10009385707319,57.90851226460813,-71.13959254663637,57.90851226460813,-71.13959254663637,55.983251435026084,-71.98644640111371,55.983251435026084,-71.98644640111371,52.972495672562815,-69.26504475924486,52.972495672562815,-69.26504475924486,#AADAFF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66.13983734080554,-63.388444176413316,66.13983734080554,-63.388444176413316,66.32961478545262,-61.375117387941884,66.32961478545262,-61.375117387941884,71.79521497267905,-61.17433719522877,71.79521497267905,-61.17433719522877,71.58303768169374,-64.4239247304289,71.58303768169374,-64.4239247304289,67.84084974572585,-68.26513426203066,67.84084974572585,-68.26513426203066,67.60274229665417,-68.20558622833282,67.60274229665417,-68.20558622833282,#AADAFF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63.60066782302332,-69.65057006394683,63.60066782302332,-69.65057006394683,67.60274229665417,-68.20558622833282,67.60274229665417,-68.20558622833282,67.84084974572585,-68.26513426203066,67.84084974572585,-68.26513426203066,69.44747446832497,-69.81590645385265,69.44747446832497,-69.81590645385265,69.17350894597261,-74.9371165565275,69.17350894597261,-74.9371165565275,65.7515996626766,-75.70953658796435,65.7515996626766,-75.70953658796435,63.3248754020307,-71.77787118316036,63.3248754020307,-71.77787118316036,#AADAFF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57.90851226460813,-71.13959254663637,57.90851226460813,-71.13959254663637,60.52019548843538,-68.10009385707319,60.52019548843538,-68.10009385707319,63.60066782302332,-69.65057006394683,63.60066782302332,-69.65057006394683,63.3248754020307,-71.77787118316036,63.3248754020307,-71.77787118316036,60.2794931163083,-75.36260891956127,60.2794931163083,-75.36260891956127,#AADAFF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69.44747446832497,-69.81590645385265,69.44747446832497,-69.81590645385265,73.90666607447815,-70.44406791306855,73.90666607447815,-70.44406791306855,75.81051170973112,-74.14232238434373,75.81051170973112,-74.14232238434373,74.84963809884269,-75.83311446367391,74.84963809884269,-75.83311446367391,70.90460941779347,-76.88390008503399,70.90460941779347,-76.88390008503399,69.17350894597261,-74.9371165565275,69.17350894597261,-74.9371165565275,#AADAFF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71.58303768169374,-64.4239247304289,71.58303768169374,-64.4239247304289,76.98419143150747,-66.57474144238849,76.98419143150747,-66.57474144238849,73.90666607447815,-70.44406791306855,73.90666607447815,-70.44406791306855,69.44747446832497,-69.81590645385265,69.44747446832497,-69.81590645385265,67.84084974572585,-68.26513426203066,67.84084974572585,-68.26513426203066,#AADAFF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-42.72082591557019,80.6151744584423,-42.72082591557019,80.6151744584423,-40.57239542036266,82.04025731865053,-40.57239542036266,82.04025731865053,-36.623369579097144,81.08391271336745,-36.623369579097144,81.08391271336745,-37.35050100038533,77.8817452507323,-37.35050100038533,77.8817452507323,-40.35410448202382,77.36270532290065,-40.35410448202382,77.36270532290065,#AADAFF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-46.01121734546712,81.42787283941736,-46.01121734546712,81.42787283941736,-45.8633261718416,81.49829721371665,-45.8633261718416,81.49829721371665,-42.72082591557019,80.6151744584423,-42.72082591557019,80.6151744584423,-40.35410448202382,77.36270532290065,-40.35410448202382,77.36270532290065,-40.86175522233709,74.6027325026859,-40.86175522233709,74.6027325026859,-47.367021001523185,76.49380242008499,-47.367021001523185,76.49380242008499,-48.97288521435608,78.62373775346592,-48.97288521435608,78.62373775346592,#AADAFF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-40.86175522233709,74.6027325026859,-40.86175522233709,74.6027325026859,-40.35410448202382,77.36270532290065,-40.35410448202382,77.36270532290065,-37.35050100038533,77.8817452507323,-37.35050100038533,77.8817452507323,-31.505960595290944,74.88223395018258,-31.505960595290944,74.88223395018258,-34.01504562054147,71.08940618980587,-34.01504562054147,71.08940618980587,-40.444088305822795,70.5117333154587,-40.444088305822795,70.5117333154587,#AADAFF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-40.937314421814975,88.75721780377673,-40.937314421814975,88.75721780377673,-39.09340578857757,84.5514237185196,-39.09340578857757,84.5514237185196,-40.57239542036266,82.04025731865053,-40.57239542036266,82.04025731865053,-42.72082591557019,80.6151744584423,-42.72082591557019,80.6151744584423,-45.8633261718416,81.49829721371665,-45.8633261718416,81.49829721371665,-45.47003789258438,83.17407198486262,-45.47003789258438,83.17407198486262,#AADAFF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-39.09340578857757,84.5514237185196,-39.09340578857757,84.5514237185196,-34.76112912084816,84.34793333371196,-34.76112912084816,84.34793333371196,-33.84429662109484,83.33222646334438,-33.84429662109484,83.33222646334438,-36.623369579097144,81.08391271336745,-36.623369579097144,81.08391271336745,-40.57239542036266,82.04025731865053,-40.57239542036266,82.04025731865053,#AADAFF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-36.623369579097144,81.08391271336745,-36.623369579097144,81.08391271336745,-33.84429662109484,83.33222646334438,-33.84429662109484,83.33222646334438,-28.559936008112935,81.53137877772637,-28.559936008112935,81.53137877772637,-29.384100340108347,76.2667024515023,-29.384100340108347,76.2667024515023,-31.505960595290944,74.88223395018258,-31.505960595290944,74.88223395018258,-37.35050100038533,77.8817452507323,-37.35050100038533,77.8817452507323,#AADAFF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-47.367021001523185,76.49380242008499,-47.367021001523185,76.49380242008499,-40.86175522233709,74.6027325026859,-40.86175522233709,74.6027325026859,-40.444088305822795,70.5117333154587,-40.444088305822795,70.5117333154587,-41.91505361576283,69.18090305009076,-41.91505361576283,69.18090305009076,-42.216474193851404,69.12718751489675,-42.216474193851404,69.12718751489675,-44.54985932997205,69.54656851786606,-44.54985932997205,69.54656851786606,#AADAFF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-41.91505361576283,69.18090305009076,-41.91505361576283,69.18090305009076,-40.444088305822795,70.5117333154587,-40.444088305822795,70.5117333154587,-34.01504562054147,71.08940618980587,-34.01504562054147,71.08940618980587,-33.8094635337981,70.56603780619426,-33.8094635337981,70.56603780619426,-34.06562627160261,67.25000824795691,-34.06562627160261,67.25000824795691,-38.38217137237921,65.39751068789877,-38.38217137237921,65.39751068789877,-40.602640071024595,66.82029742716944,-40.602640071024595,66.82029742716944,#AADAFF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-31.505960595290944,74.88223395018258,-31.505960595290944,74.88223395018258,-29.384100340108347,76.2667024515023,-29.384100340108347,76.2667024515023,-22.541668860567825,71.13585874321974,-22.541668860567825,71.13585874321974,-22.364744481418597,70.31634111891948,-22.364744481418597,70.31634111891948,-26.447255737163033,67.01411798158904,-26.447255737163033,67.01411798158904,-31.90565326990402,69.07053218951157,-31.90565326990402,69.07053218951157,-33.8094635337981,70.56603780619426,-33.8094635337981,70.56603780619426,-34.01504562054147,71.08940618980587,-34.01504562054147,71.08940618980587,#AADAFF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-76.64920489821685,-61.91576138436967,-76.64920489821685,-61.91576138436967,-73.42837188358209,-64.6990601205949,-73.42837188358209,-64.6990601205949,-74.33139362365884,-68.52298401605113,-74.33139362365884,-68.52298401605113,-77.95312348355444,-66.86123232162646,-77.95312348355444,-66.86123232162646,#AADAFF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-76.64920489821685,-61.91576138436967,-76.64920489821685,-61.91576138436967,-77.05359028990873,-61.067662724339414,-77.05359028990873,-61.067662724339414,-76.15838098805274,-59.37813446284997,-76.15838098805274,-59.37813446284997,-67.19243653705314,-62.69990578533062,-67.19243653705314,-62.69990578533062,-66.93207322769861,-63.12690704201799,-66.93207322769861,-63.12690704201799,-67.9061297201017,-64.50005870462289,-67.9061297201017,-64.50005870462289,-73.42837188358209,-64.6990601205949,-73.42837188358209,-64.6990601205949,#AADAFF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.42837188358209,-64.6990601205949,-73.42837188358209,-64.6990601205949,-67.9061297201017,-64.50005870462289,-67.9061297201017,-64.50005870462289,-68.15852507587852,-70.97321852882796,-68.15852507587852,-70.97321852882796,-71.62378543317655,-70.80537317933724,-71.62378543317655,-70.80537317933724,-74.03335679557995,-69.64054393736889,-74.03335679557995,-69.64054393736889,-74.33139362365884,-68.52298401605113,-74.33139362365884,-68.52298401605113,#AADAFF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.0140750455071,-62.02638772833317,-84.0140750455071,-62.02638772833317,-77.05359028990873,-61.067662724339414,-77.05359028990873,-61.067662724339414,-76.64920489821685,-61.91576138436967,-76.64920489821685,-61.91576138436967,-77.95312348355444,-66.86123232162646,-77.95312348355444,-66.86123232162646,-81.36192561646757,-69.45615752187885,-81.36192561646757,-69.45615752187885,-84.28522675188243,-64.62703922884039,-84.28522675188243,-64.62703922884039,#AADAFF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-81.36192561646757,-69.45615752187885,-81.36192561646757,-69.45615752187885,-77.95312348355444,-66.86123232162646,-77.95312348355444,-66.86123232162646,-74.33139362365884,-68.52298401605113,-74.33139362365884,-68.52298401605113,-74.03335679557995,-69.64054393736889,-74.03335679557995,-69.64054393736889,-79.13860691356356,-72.7725451705968,-79.13860691356356,-72.7725451705968,-81.18367169583469,-72.08208157806344,-81.18367169583469,-72.08208157806344,#AADAFF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-90.69162098320682,33.65248166009626,-90.69162098320682,33.65248166009626,-88.02902592285264,34.23745788047877,-88.02902592285264,34.23745788047877,-86.99977364717404,32.824159583686786,-86.99977364717404,32.824159583686786,-85.35588512854318,26.600434730271196,-85.35588512854318,26.600434730271196,-89.32556221062511,21.247187409846358,-89.32556221062511,21.247187409846358,-91.81105400193665,21.74441696872514,-91.81105400193665,21.74441696872514,#AADAFF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-96.01864085118716,28.285163999999995,-96.01864085118716,28.285163999999995,-95.79339734078152,29.285163999999995,-95.79339734078152,29.285163999999995,-95.41321391111785,30.285163999999995,-95.41321391111785,30.285163999999995,-94.87809056219612,31.285163999999995,-94.87809056219612,31.285163999999995,-94.18802729401634,32.285163999999995,-94.18802729401634,32.285163999999995,-93.34302410657851,33.285163999999995,-93.34302410657851,33.285163999999995,-92.93531235002045,33.692898953946795,-92.93531235002045,33.692898953946795,-90.69162098320682,33.65248166009626,-90.69162098320682,33.65248166009626,-91.81105400193665,21.74441696872514,-91.81105400193665,21.74441696872514,-93.534612254519,21.60818618705849,-93.534612254519,21.60818618705849,-94.11636360920187,22.285163999999995,-94.11636360920187,22.285163999999995,-94.82075961434454,23.285163999999995,-94.82075961434454,23.285163999999995,-95.37021570022917,24.285163999999995,-95.37021570022917,24.285163999999995,-95.76473186685574,25.285163999999995,-95.76473186685574,25.285163999999995,-96.00430811422426,26.285163999999995,-96.00430811422426,26.285163999999995,-96.08894444233474,27.285163999999995,-96.08894444233474,27.285163999999995,#AADAFF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-95.93050671785868,39.285163999999995,-95.93050671785868,39.285163999999995,-95.96967288692605,40.285163999999995,-95.96967288692605,40.285163999999995,-95.85920943023207,41.285163999999995,-95.85920943023207,41.285163999999995,-95.59911634777676,42.285163999999995,-95.59911634777676,42.285163999999995,-95.1893936395601,43.285163999999995,-95.1893936395601,43.285163999999995,-94.64492759843739,44.25855055450055,-94.64492759843739,44.25855055450055,-87.80942061973225,43.79107662851569,-87.80942061973225,43.79107662851569,-85.20316105465848,40.59851234762635,-85.20316105465848,40.59851234762635,-85.15860290496222,39.62515982365093,-85.15860290496222,39.62515982365093,-88.02902592285264,34.23745788047877,-88.02902592285264,34.23745788047877,-90.69162098320682,33.65248166009626,-90.69162098320682,33.65248166009626,-92.93531235002045,33.692898953946795,-92.93531235002045,33.692898953946795,-93.49023148610165,34.285163999999995,-93.49023148610165,34.285163999999995,-94.27754578397575,35.285163999999995,-94.27754578397575,35.285163999999995,-94.9152304560885,36.285163999999995,-94.9152304560885,36.285163999999995,-95.4032855024399,37.285163999999995,-95.4032855024399,37.285163999999995,-95.74171092302997,38.285163999999995,-95.74171092302997,38.285163999999995,#AADAFF,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-85.15860290496222,39.62515982365093,-85.15860290496222,39.62515982365093,-84.47057294329387,39.34454170281218,-84.47057294329387,39.34454170281218,-79.44683787084558,35.89343220089525,-79.44683787084558,35.89343220089525,-81.32483035271545,31.445554545986784,-81.32483035271545,31.445554545986784,-86.99977364717404,32.824159583686786,-86.99977364717404,32.824159583686786,-88.02902592285264,34.23745788047877,-88.02902592285264,34.23745788047877,#AADAFF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-86.99977364717404,32.824159583686786,-86.99977364717404,32.824159583686786,-81.32483035271545,31.445554545986784,-81.32483035271545,31.445554545986784,-76.52328291088948,29.72725244102636,-76.52328291088948,29.72725244102636,-76.92345720392274,25.39319915686749,-76.92345720392274,25.39319915686749,-85.07305727582334,26.519111132878844,-85.07305727582334,26.519111132878844,-85.35588512854318,26.600434730271196,-85.35588512854318,26.600434730271196,#AADAFF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-89.32556221062511,21.247187409846358,-89.32556221062511,21.247187409846358,-85.35588512854318,26.600434730271196,-85.35588512854318,26.600434730271196,-85.07305727582334,26.519111132878844,-85.07305727582334,26.519111132878844,-80.35858388068621,17.53012652069979,-80.35858388068621,17.53012652069979,-81.93892000948846,15.736946491474598,-81.93892000948846,15.736946491474598,-82.25000879342907,15.469335391094978,-82.25000879342907,15.469335391094978,-82.52812621205136,15.51217459553736,-82.52812621205136,15.51217459553736,-85.9888884665385,16.95752334391191,-85.9888884665385,16.95752334391191,#AADAFF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
