,country,label_name,new_name,tfidf,country_label_count,label_count,num_country_labels,num_countries,num_articles,min,max,normalized_tfidf,sum,tf,idf,new_tfidf
0,0,district,country subdivisions,0.06021385771914382,1,14,323,9,564,0.005270720101869578,0.06021385771914382,1.0,0.06021385771914382,0.0030959752321981426,1.9042374526547452,0.0003549891115715718
1,0,town,town,0.05044892222354068,2,2,323,9,564,0.005270720101869578,0.06021385771914382,0.8222719720955102,0.10089784444708136,0.006191950464396285,3.8501476017100584,0.0024053968657315474
2,0,town,town,0.05044892222354068,2,2,323,9,564,0.005270720101869578,0.06021385771914382,0.8222719720955102,0.10089784444708136,0.006191950464396285,3.8501476017100584,0.0024053968657315474
3,0,town,populated places,0.05044892222354068,2,7,323,9,564,0.005270720101869578,0.06021385771914382,0.8222719720955102,0.05889049080275667,0.006191950464396285,2.597384633214691,0.0009471285192170358
4,0,suburb,populated places,0.008441568579215995,2,7,323,9,564,0.005270720101869578,0.06021385771914382,0.05771145615006694,0.05889049080275667,0.006191950464396285,2.597384633214691,0.0009471285192170358
5,0,malaysia,1963 establishments in malaysia,0.03230498201468395,1,1,323,9,564,0.005270720101869578,0.06021385771914382,0.492040736754625,0.03230498201468395,0.0030959752321981426,4.543294782270004,0.00045439955488743014
6,0,malaysia,member states of the commonwealth of nations,0.03230498201468395,3,11,323,9,564,0.005270720101869578,0.06021385771914382,0.492040736754625,0.046254538210917406,0.009287925696594427,2.145399509471633,0.0009216823243517564
7,0,mauritius,member states of the commonwealth of nations,0.007069250263854986,3,11,323,9,564,0.005270720101869578,0.06021385771914382,0.03273439122668424,0.046254538210917406,0.009287925696594427,2.145399509471633,0.0009216823243517564
8,0,brunei,member states of the commonwealth of nations,0.0068803059323784685,3,11,323,9,564,0.005270720101869578,0.06021385771914382,0.02929548439190034,0.046254538210917406,0.009287925696594427,2.145399509471633,0.0009216823243517564
9,0,malaysia,commonwealth monarchies,0.03230498201468395,2,2,323,9,564,0.005270720101869578,0.06021385771914382,0.492040736754625,0.03918528794706242,0.006191950464396285,3.8501476017100584,0.0009341742564191979
10,0,brunei,commonwealth monarchies,0.0068803059323784685,2,2,323,9,564,0.005270720101869578,0.06021385771914382,0.02929548439190034,0.03918528794706242,0.006191950464396285,3.8501476017100584,0.0009341742564191979
11,0,malaysia,countries in asia,0.03230498201468395,4,24,323,9,564,0.005270720101869578,0.06021385771914382,0.492040736754625,0.05861347590892249,0.01238390092879257,1.3652409519220583,0.0009909785466917396
12,0,thailand,countries in asia,0.011341060716096007,4,24,323,9,564,0.005270720101869578,0.06021385771914382,0.11048405456039882,0.05861347590892249,0.01238390092879257,1.3652409519220583,0.0009909785466917396
13,0,indonesia,countries in asia,0.008087127245764065,4,24,323,9,564,0.005270720101869578,0.06021385771914382,0.05126039876923595,0.05861347590892249,0.01238390092879257,1.3652409519220583,0.0009909785466917396
14,0,brunei,countries in asia,0.0068803059323784685,4,24,323,9,564,0.005270720101869578,0.06021385771914382,0.02929548439190034,0.05861347590892249,0.01238390092879257,1.3652409519220583,0.0009909785466917396
15,0,malaysia,g15 nations,0.03230498201468395,2,10,323,9,564,0.005270720101869578,0.06021385771914382,0.492040736754625,0.04039210926044802,0.006191950464396285,2.2407096892759584,0.0005604148024159694
16,0,indonesia,g15 nations,0.008087127245764065,2,10,323,9,564,0.005270720101869578,0.06021385771914382,0.05126039876923595,0.04039210926044802,0.006191950464396285,2.2407096892759584,0.0005604148024159694
17,0,malaysia,malaysia,0.03230498201468395,1,1,323,9,564,0.005270720101869578,0.06021385771914382,0.492040736754625,0.03230498201468395,0.0030959752321981426,4.543294782270004,0.00045439955488743014
18,0,malaysia,southeast asian countries,0.03230498201468395,4,5,323,9,564,0.005270720101869578,0.06021385771914382,0.492040736754625,0.05861347590892249,0.01238390092879257,2.9338568698359038,0.0021295795536885884
19,0,thailand,southeast asian countries,0.011341060716096007,4,5,323,9,564,0.005270720101869578,0.06021385771914382,0.11048405456039882,0.05861347590892249,0.01238390092879257,2.9338568698359038,0.0021295795536885884
20,0,indonesia,southeast asian countries,0.008087127245764065,4,5,323,9,564,0.005270720101869578,0.06021385771914382,0.05126039876923595,0.05861347590892249,0.01238390092879257,2.9338568698359038,0.0021295795536885884
21,0,brunei,southeast asian countries,0.0068803059323784685,4,5,323,9,564,0.005270720101869578,0.06021385771914382,0.02929548439190034,0.05861347590892249,0.01238390092879257,2.9338568698359038,0.0021295795536885884
22,0,malaysia,developing 8 countries member states,0.03230498201468395,2,7,323,9,564,0.005270720101869578,0.06021385771914382,0.492040736754625,0.04039210926044802,0.006191950464396285,2.597384633214691,0.0006496213244347772
23,0,indonesia,developing 8 countries member states,0.008087127245764065,2,7,323,9,564,0.005270720101869578,0.06021385771914382,0.05126039876923595,0.04039210926044802,0.006191950464396285,2.597384633214691,0.0006496213244347772
24,0,malaysia,states and territories established in 1963,0.03230498201468395,1,1,323,9,564,0.005270720101869578,0.06021385771914382,0.492040736754625,0.03230498201468395,0.0030959752321981426,4.543294782270004,0.00045439955488743014
25,0,malaysia,member states of the association of southeast asian nations,0.03230498201468395,4,5,323,9,564,0.005270720101869578,0.06021385771914382,0.492040736754625,0.05861347590892249,0.01238390092879257,2.9338568698359038,0.0021295795536885884
26,0,thailand,member states of the association of southeast asian nations,0.011341060716096007,4,5,323,9,564,0.005270720101869578,0.06021385771914382,0.11048405456039882,0.05861347590892249,0.01238390092879257,2.9338568698359038,0.0021295795536885884
27,0,indonesia,member states of the association of southeast asian nations,0.008087127245764065,4,5,323,9,564,0.005270720101869578,0.06021385771914382,0.05126039876923595,0.05861347590892249,0.01238390092879257,2.9338568698359038,0.0021295795536885884
28,0,brunei,member states of the association of southeast asian nations,0.0068803059323784685,4,5,323,9,564,0.005270720101869578,0.06021385771914382,0.02929548439190034,0.05861347590892249,0.01238390092879257,2.9338568698359038,0.0021295795536885884
29,0,malaysia,member states of the united nations,0.03230498201468395,5,64,323,9,564,0.005270720101869578,0.06021385771914382,0.492040736754625,0.06568272617277747,0.015479876160990712,0.38441169891033206,0.0003908546185315715
30,0,thailand,member states of the united nations,0.011341060716096007,5,64,323,9,564,0.005270720101869578,0.06021385771914382,0.11048405456039882,0.06568272617277747,0.015479876160990712,0.38441169891033206,0.0003908546185315715
31,0,indonesia,member states of the united nations,0.008087127245764065,5,64,323,9,564,0.005270720101869578,0.06021385771914382,0.05126039876923595,0.06568272617277747,0.015479876160990712,0.38441169891033206,0.0003908546185315715
32,0,mauritius,member states of the united nations,0.007069250263854986,5,64,323,9,564,0.005270720101869578,0.06021385771914382,0.03273439122668424,0.06568272617277747,0.015479876160990712,0.38441169891033206,0.0003908546185315715
33,0,brunei,member states of the united nations,0.0068803059323784685,5,64,323,9,564,0.005270720101869578,0.06021385771914382,0.02929548439190034,0.06568272617277747,0.015479876160990712,0.38441169891033206,0.0003908546185315715
34,0,malaysia,member states of the organisation of islamic cooperation,0.03230498201468395,3,17,323,9,564,0.005270720101869578,0.06021385771914382,0.492040736754625,0.04727241519282649,0.009287925696594427,1.7100814382137879,0.0007508329389546877
35,0,indonesia,member states of the organisation of islamic cooperation,0.008087127245764065,3,17,323,9,564,0.005270720101869578,0.06021385771914382,0.05126039876923595,0.04727241519282649,0.009287925696594427,1.7100814382137879,0.0007508329389546877
36,0,brunei,member states of the organisation of islamic cooperation,0.0068803059323784685,3,17,323,9,564,0.005270720101869578,0.06021385771914382,0.02929548439190034,0.04727241519282649,0.009287925696594427,1.7100814382137879,0.0007508329389546877
37,0,malaysia,federal monarchies,0.03230498201468395,1,3,323,9,564,0.005270720101869578,0.06021385771914382,0.492040736754625,0.03230498201468395,0.0030959752321981426,3.4446824936018943,0.00034452138081147326
38,0,malaysia,malay-speaking countries and territories,0.03230498201468395,5,5,323,9,564,0.005270720101869578,0.06021385771914382,0.492040736754625,0.08958786650056107,0.015479876160990712,2.9338568698359038,0.00406869934344602
39,0,perak,malay-speaking countries and territories,0.020179327365711416,5,5,323,9,564,0.005270720101869578,0.06021385771914382,0.2713461209240176,0.08958786650056107,0.015479876160990712,2.9338568698359038,0.00406869934344602
