article_id,x,y
0,24.57258,14.51581
1,-22.876385,0.6915332
2,-37.31732,43.38998
5,-21.616743,1.2373775
6,-15.084912,-4.8119426
7,-12.54555,-18.756477
8,-11.938178,-20.09692
9,-5.8182817,29.635517
10,-3.8709514,-2.35701
11,-10.143846,5.5965695
12,9.678644,48.277237
13,-40.69275,-25.441734
15,0.5488507,39.99843
16,-2.9512365,43.610847
18,4.08306,-8.396246
20,-0.28590396,11.4382925
22,8.554034,50.191795
23,12.101622,47.770523
31,-8.872564,-63.437862
32,12.626746,14.622841
33,-22.389875,-50.249275
34,-47.371037,32.61521
35,-40.222862,18.50143
36,-41.02968,17.697227
38,21.198694,-0.99520576
39,-14.40704,4.2001057
40,-36.06884,-12.099609
41,-41.90818,18.113586
42,-3.3372648,-51.21039
43,-23.366781,-42.214054
44,-33.866764,32.37243
45,-30.54503,-0.8435357
47,-14.747523,-21.090984
48,-13.060222,14.130904
49,-41.02197,1.5763829
51,-14.988189,53.689476
52,51.829437,-27.917631
55,15.437536,-31.632887
56,57.09599,17.413471
60,-45.645172,32.709564
61,-39.282955,17.54288
62,-39.400406,17.327787
63,-1.1932118,66.310875
65,-43.583965,-39.59704
67,-46.69172,31.786255
68,-46.106632,32.289143
69,-44.91956,35.236465
72,20.7614,-55.19344
73,9.65595,25.10547
74,-9.684477,22.497261
75,-13.717715,-2.670096
76,-8.087438,-63.35253
78,-11.144702,5.6778665
79,33.446693,-0.4562869
81,-24.26128,-45.003864
82,-15.079861,49.27769
84,-2.444846,41.570908
85,37.287968,-5.9255066
87,-54.503307,28.24032
89,-0.6389207,-2.444292
90,7.0454063,24.80717
94,-29.55629,-58.73782
95,-10.420088,-55.745903
96,-21.250202,28.701115
98,5.196491,-26.836174
99,1.8436635,49.98494
100,11.537083,33.001205
102,12.784625,49.286606
103,25.20585,64.94582
104,-6.5233355,41.26461
106,-29.587198,-58.970898
107,19.74971,-37.5
108,-21.840822,2.73944
109,-37.074432,31.144741
110,0.9195684,6.3330717
