0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142
34.3288990778189,94.17872360930485,34.3288990778189,94.17872360930485,35.255840000000006,94.41717014272409,35.255840000000006,94.41717014272409,36.255840000000006,94.62856346731914,36.255840000000006,94.62856346731914,37.255840000000006,94.79410984616044,37.255840000000006,94.79410984616044,38.255840000000006,94.91380927924797,38.255840000000006,94.91380927924797,39.255840000000006,94.98766176658177,39.255840000000006,94.98766176658177,40.255840000000006,95.0156673081618,40.255840000000006,95.0156673081618,41.255840000000006,94.99782590398807,41.255840000000006,94.99782590398807,42.255840000000006,94.9341375540606,42.255840000000006,94.9341375540606,43.255840000000006,94.82460225837937,43.255840000000006,94.82460225837937,44.255840000000006,94.66922001694438,44.255840000000006,94.66922001694438,44.28893474051848,94.66256038920963,44.28893474051848,94.66256038920963,43.92239402222712,87.39652190084026,43.92239402222712,87.39652190084026,43.23529098741436,83.20000837095716,43.23529098741436,83.20000837095716,41.401194280431845,80.3040998520453,41.401194280431845,80.3040998520453,40.985514842041404,80.24093325895325,40.985514842041404,80.24093325895325,37.12406851612689,81.59923306380412,37.12406851612689,81.59923306380412,#AADAFF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30.757287853259424,94.08598944083639,30.757287853259424,94.08598944083639,31.255840000000006,94.13643578370356,31.255840000000006,94.13643578370356,32.255840000000006,94.1949241297125,32.255840000000006,94.1949241297125,33.255840000000006,94.21071513193446,33.255840000000006,94.21071513193446,34.255840000000006,94.18380879036947,34.255840000000006,94.18380879036947,34.3288990778189,94.17872360930485,34.3288990778189,94.17872360930485,37.12406851612689,81.59923306380412,37.12406851612689,81.59923306380412,33.941712244740536,78.36542798458524,33.941712244740536,78.36542798458524,31.27366293055965,80.09579325271497,31.27366293055965,80.09579325271497,29.186592658662978,85.45677992943791,29.186592658662978,85.45677992943791,#AADAFF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30.763791534779088,68.92265333044632,30.763791534779088,68.92265333044632,34.23595346193859,73.30575872243267,34.23595346193859,73.30575872243267,37.747536997119084,71.26642777596027,37.747536997119084,71.26642777596027,38.29035175399245,70.68536190221394,38.29035175399245,70.68536190221394,31.630154880539592,62.647928726982585,31.630154880539592,62.647928726982585,29.7259300613041,65.12853778894727,29.7259300613041,65.12853778894727,#AADAFF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33.383405895606266,73.55633335627941,33.383405895606266,73.55633335627941,33.477781324813016,73.56513206952773,33.477781324813016,73.56513206952773,34.05301832241275,73.52377762653784,34.05301832241275,73.52377762653784,34.23595346193859,73.30575872243267,34.23595346193859,73.30575872243267,30.763791534779088,68.92265333044632,30.763791534779088,68.92265333044632,27.09570612111717,70.24896934556892,27.09570612111717,70.24896934556892,26.999633228619885,70.69588937331513,26.999633228619885,70.69588937331513,27.267958960961703,70.91703719152684,27.267958960961703,70.91703719152684,#AADAFF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27.38212979785788,78.2005680640213,27.38212979785788,78.2005680640213,31.27366293055965,80.09579325271497,31.27366293055965,80.09579325271497,33.941712244740536,78.36542798458524,33.941712244740536,78.36542798458524,34.05301832241275,73.52377762653784,34.05301832241275,73.52377762653784,33.477781324813016,73.56513206952773,33.477781324813016,73.56513206952773,#AADAFF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-52.68401072443447,-6.443382411941513,-52.68401072443447,-6.443382411941513,-53.05659013195846,-7.746551990147445,-53.05659013195846,-7.746551990147445,-53.45198645407521,-7.719745675251328,-53.45198645407521,-7.719745675251328,-53.48452372629668,-7.419849248778396,-53.48452372629668,-7.419849248778396,#f4cdca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-53.94641835401682,-8.136212374796198,-53.94641835401682,-8.136212374796198,-53.45198645407521,-7.719745675251328,-53.45198645407521,-7.719745675251328,-53.05659013195846,-7.746551990147445,-53.05659013195846,-7.746551990147445,-52.41449766603013,-7.937749689492792,-52.41449766603013,-7.937749689492792,-53.12350266381288,-9.880916187323244,-53.12350266381288,-9.880916187323244,#f6d9d7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-52.68401072443447,-6.443382411941513,-52.68401072443447,-6.443382411941513,-52.07827825801769,-5.401321737373077,-52.07827825801769,-5.401321737373077,-49.919414587056885,-5.288184062007345,-49.919414587056885,-5.288184062007345,-48.60062849039785,-6.239631900050757,-48.60062849039785,-6.239631900050757,-52.41449766603013,-7.937749689492792,-52.41449766603013,-7.937749689492792,-53.05659013195846,-7.746551990147445,-53.05659013195846,-7.746551990147445,#f5d3d1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-56.042600201079274,-6.308340617667245,-56.042600201079274,-6.308340617667245,-54.5813076163074,-5.463227533737714,-54.5813076163074,-5.463227533737714,-54.53218414493338,-5.461037701603216,-54.53218414493338,-5.461037701603216,-53.48452372629668,-7.419849248778396,-53.48452372629668,-7.419849248778396,-53.45198645407521,-7.719745675251328,-53.45198645407521,-7.719745675251328,-53.94641835401682,-8.136212374796198,-53.94641835401682,-8.136212374796198,-56.96109655393181,-7.492630858822105,-56.96109655393181,-7.492630858822105,#f4cdca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-54.53218414493338,-5.461037701603216,-54.53218414493338,-5.461037701603216,-53.61280229299696,-5.231968189878085,-53.61280229299696,-5.231968189878085,-52.07827825801769,-5.401321737373077,-52.07827825801769,-5.401321737373077,-52.68401072443447,-6.443382411941513,-52.68401072443447,-6.443382411941513,-53.48452372629668,-7.419849248778396,-53.48452372629668,-7.419849248778396,#f2c7c4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-58.40180683964805,-11.868428565696657,-58.40180683964805,-11.868428565696657,-58.38827054516666,-10.042597944813895,-58.38827054516666,-10.042597944813895,-57.960572312507345,-8.216438232142517,-57.960572312507345,-8.216438232142517,-56.96109655393181,-7.492630858822105,-56.96109655393181,-7.492630858822105,-53.94641835401682,-8.136212374796198,-53.94641835401682,-8.136212374796198,-53.12350266381288,-9.880916187323244,-53.12350266381288,-9.880916187323244,-52.93166763898177,-11.708501348674659,-52.93166763898177,-11.708501348674659,-53.952644220040106,-12.115843054797045,-55.348030598221726,-12.724813259509848,#f8dfdd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-52.93166763898177,-11.708501348674659,-52.93166763898177,-11.708501348674659,-53.12350266381288,-9.880916187323244,-53.12350266381288,-9.880916187323244,-52.41449766603013,-7.937749689492792,-52.41449766603013,-7.937749689492792,-48.60062849039785,-6.239631900050757,-48.60062849039785,-6.239631900050757,-45.31798954943733,-7.7873099785983335,-45.31798954943733,-7.7873099785983335,-44.75890819829127,-8.732970695454005,-44.210346639919635,-10.056515320804767,-44.51903773026296,-12.023713788168525,-44.51903773026296,-12.023713788168525,-45.93738852798895,-14.115869266242619,-45.93738852798895,-14.115869266242619,-50.45537293332852,-12.141166628037904,#f9e5e4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.054930471266183,7.695202543929762,6.054930471266183,7.695202543929762,5.723811573325353,7.648457525044943,5.723811573325353,7.648457525044943,5.666568495411318,7.671788982358349,5.666568495411318,7.671788982358349,4.675079459035542,9.661627960307445,2.3990085851059058,10.496041907958713,0.4035634748658816,11.87475558601458,0.4035634748658816,11.87475558601458,1.1488831490399525,12.42016065802142,1.1488831490399525,12.42016065802142,2.5551968291998484,13.386215501271193,4.279360320115185,14.661688009799347,5.222327832592498,13.663923443292603,5.222327832592498,13.663923443292603,8.777839624030328,11.973867496080068,8.777839624030328,11.973867496080068,7.971944230592541,10.236781739870858,#AADAFF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-1.0225830555626008,15.955531659263258,-1.0225830555626008,15.955531659263258,1.7267075173528503,17.920260723260075,1.7267075173528503,17.920260723260075,2.0893495797862083,17.70011206864588,2.0893495797862083,17.70011206864588,3.412451868846441,16.86789133965102,3.412451868846441,16.86789133965102,1.1488831490399525,12.42016065802142,1.1488831490399525,12.42016065802142,0.4035634748658816,11.87475558601458,0.4035634748658816,11.87475558601458,0.18014523208627553,11.87117023442382,0.18014523208627553,11.87117023442382,-1.2940409271010354,12.46746464264131,-1.2940409271010354,12.46746464264131,-0.7038917224620752,15.939069844629193,-0.6476818454386706,16.360019982900745,#ebeafa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.666568495411318,7.671788982358349,5.666568495411318,7.671788982358349,2.928558139261806,5.54679767845936,2.928558139261806,5.54679767845936,2.6592952667426886,5.4688427692751365,2.6592952667426886,5.4688427692751365,1.2879759240557962,5.480677367699162,1.2879759240557962,5.480677367699162,1.17124165835659,5.556916613554787,1.17124165835659,5.556916613554787,-0.062102141902655034,8.950462251884012,-0.062102141902655034,8.950462251884012,0.18014523208627553,11.87117023442382,0.18014523208627553,11.87117023442382,0.4035634748658816,11.87475558601458,0.4035634748658816,11.87475558601458,2.3990085851059058,10.496041907958713,4.675079459035542,9.661627960307445,#e4f9f3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.1488831490399525,12.42016065802142,1.1488831490399525,12.42016065802142,3.412451868846441,16.86789133965102,3.412451868846441,16.86789133965102,4.160762393804454,17.91477655845391,4.160762393804454,17.91477655845391,6.265459123485339,15.197773984756397,6.265459123485339,15.197773984756397,5.222327832592498,13.663923443292603,5.222327832592498,13.663923443292603,4.279360320115185,14.661688009799347,2.5551968291998484,13.386215501271193,#e5e4f9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.054930471266183,7.695202543929762,6.054930471266183,7.695202543929762,7.971944230592541,10.236781739870858,8.777839624030328,11.973867496080068,8.777839624030328,11.973867496080068,9.138944119153377,12.121472907904918,9.138944119153377,12.121472907904918,10.236004863415511,10.10383521130634,10.236004863415511,10.10383521130634,10.269423851855933,10.018975638265243,10.269423851855933,10.018975638265243,9.502664339501461,6.33593547272339,9.502664339501461,6.33593547272339,8.550456674403542,7.132449357058243,#e4f1f9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.723811573325353,7.648457525044943,5.723811573325353,7.648457525044943,6.054930471266183,7.695202543929762,6.054930471266183,7.695202543929762,8.550456674403542,7.132449357058243,9.502664339501461,6.33593547272339,9.502664339501461,6.33593547272339,10.135620472511183,5.905180588749311,10.135620472511183,5.905180588749311,10.358960113655453,5.701277338618602,10.358960113655453,5.701277338618602,6.9205217055739,1.2661554034606204,6.9205217055739,1.2661554034606204,5.1361053989742995,2.422769052250056,5.1361053989742995,2.422769052250056,6.232621057940147,4.430407976407246,#AADAFF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.1361053989742995,2.422769052250056,5.1361053989742995,2.422769052250056,3.0484425559399253,1.918233716818198,3.0484425559399253,1.918233716818198,2.928558139261806,5.54679767845936,2.928558139261806,5.54679767845936,5.666568495411318,7.671788982358349,5.666568495411318,7.671788982358349,5.723811573325353,7.648457525044943,5.723811573325353,7.648457525044943,6.232621057940147,4.430407976407246,#eafaf6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.138944119153377,12.121472907904918,9.138944119153377,12.121472907904918,8.777839624030328,11.973867496080068,8.777839624030328,11.973867496080068,5.222327832592498,13.663923443292603,5.222327832592498,13.663923443292603,6.265459123485339,15.197773984756397,6.265459123485339,15.197773984756397,8.486831777528394,16.688856637036423,8.486831777528394,16.688856637036423,11.69448188456525,15.22710608834195,11.69448188456525,15.22710608834195,11.989304735562484,14.875157897556173,11.989304735562484,14.875157897556173,9.809629539938712,13.016100799752948,#AADAFF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-63.174683960917605,-19.272261459820523,-63.174683960917605,-19.272261459820523,-58.305273190197454,-17.8046684984414,-58.305273190197454,-17.8046684984414,-56.17461630598672,-19.999109759443986,-56.17461630598672,-19.999109759443986,-62.00274221537044,-22.837601358230742,-62.00274221537044,-22.837601358230742,#AADAFF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-52.93166763898177,-11.708501348674659,-52.93166763898177,-11.708501348674659,-50.45537293332852,-12.141166628037904,-45.93738852798895,-14.115869266242619,-45.93738852798895,-14.115869266242619,-47.12677851473031,-19.775096204638736,-47.12677851473031,-19.775096204638736,-54.437921633859666,-21.38022230042629,-54.437921633859666,-21.38022230042629,-56.17461630598672,-19.999109759443986,-56.17461630598672,-19.999109759443986,-58.305273190197454,-17.8046684984414,-58.305273190197454,-17.8046684984414,-59.19561279719985,-13.009473388428667,-59.19561279719985,-13.009473388428667,-58.40180683964805,-11.868428565696657,-58.40180683964805,-11.868428565696657,-55.348030598221726,-12.724813259509848,-53.952644220040106,-12.115843054797045,#AADAFF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-65.21032362566763,-14.701133393769663,-65.21032362566763,-14.701133393769663,-63.73163946023523,-13.581539889977734,-63.73163946023523,-13.581539889977734,-62.4709187461706,-12.864625943385203,-62.4709187461706,-12.864625943385203,-62.329988866350085,-12.822693391217683,-62.329988866350085,-12.822693391217683,-61.777421269850706,-12.69809976000677,-61.777421269850706,-12.69809976000677,-59.19561279719985,-13.009473388428667,-59.19561279719985,-13.009473388428667,-58.305273190197454,-17.8046684984414,-58.305273190197454,-17.8046684984414,-63.174683960917605,-19.272261459820523,-63.174683960917605,-19.272261459820523,-63.39272375551937,-19.28818370679323,-63.39272375551937,-19.28818370679323,-66.65460943646278,-16.514089210373328,-66.65460943646278,-16.514089210373328,#AADAFF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-63.39272375551937,-19.28818370679323,-63.39272375551937,-19.28818370679323,-63.174683960917605,-19.272261459820523,-63.174683960917605,-19.272261459820523,-62.00274221537044,-22.837601358230742,-62.00274221537044,-22.837601358230742,-62.35831802946979,-23.56611632680653,-62.35831802946979,-23.56611632680653,-66.14530244690121,-23.250971353446815,-66.14530244690121,-23.250971353446815,#AADAFF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-62.35831802946979,-23.56611632680653,-62.35831802946979,-23.56611632680653,-62.00274221537044,-22.837601358230742,-62.00274221537044,-22.837601358230742,-56.17461630598672,-19.999109759443986,-56.17461630598672,-19.999109759443986,-54.437921633859666,-21.38022230042629,-54.437921633859666,-21.38022230042629,-57.43284519172195,-28.148770586565167,-57.43284519172195,-28.148770586565167,-58.950652286202796,-28.004295641450753,-58.950652286202796,-28.004295641450753,#AADAFF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
