x1,x2,y1,y2
0.4035634748658816,1.1488831490399525,11.87475558601458,12.42016065802142
0.4035634748658816,5.666568495411318,11.87475558601458,7.671788982358349
1.1488831490399525,5.222327832592498,12.42016065802142,13.663923443292603
6.054930471266183,8.777839624030328,7.695202543929762,11.973867496080068
5.666568495411318,5.723811573325353,7.671788982358349,7.648457525044943
30.491341702327006,27.783941388509824,-53.03017096181725,-53.81378737819842
26.788019753582034,27.783941388509824,-55.74468951335504,-53.81378737819842
-28.554241904511045,-31.50283399690267,67.45756506188657,69.27741775733521
-31.50283399690267,-36.922542973294796,69.27741775733521,74.6128493380168
-38.33529864212208,-37.29802283486804,76.72860634381408,75.03663607006533
-36.922542973294796,-37.29802283486804,74.6128493380168,75.03663607006533
70.90355776937096,72.76952240380206,11.833758681033409,10.3560696624753
63.90988898282185,63.46275529025926,52.031555292883056,52.49708086237057
-32.9538855148772,-32.45322039975612,-69.05303516112872,-70.25987475777129
-5.272582238494566,-4.8703308969259105,-60.88963400498826,-61.61549588796821
-4.8703308969259105,-3.188646723387661,-61.61549588796821,-65.60021766076352
30.491341702327006,31.762033546587915,-53.03017096181725,-48.773930339582726
31.762033546587915,32.31070058092388,-48.773930339582726,-47.34064568326319
53.78359945645327,52.6580200670362,-50.46738568084126,-53.20482337713376
-40.1509061100293,-40.69368324644748,76.80234704966605,76.55564755082534
-40.69368324644748,-44.59845024938338,76.55564755082534,74.93938369074114
-25.07906727356213,-25.044543623036176,39.47423887902745,38.61635970371551
58.53605481532349,59.59502263090572,51.68831978043775,51.756887819123904
59.59502263090572,63.46275529025926,51.756887819123904,52.49708086237057
58.53605481532349,58.37148634470875,51.68831978043775,51.590121597284494
66.28526949053028,63.78917081825963,47.605786828338026,44.938059094719925
-40.1509061100293,-39.18314441234229,76.80234704966605,76.96710983262739
-54.14090568235177,-55.613094296909644,34.92351328982345,34.33111523391324
-45.93738852798895,-44.51903773026296,-14.115869266242619,-12.023713788168525
-27.73223603469207,-26.13398398777465,-6.903169541305008,-7.488822256469742
-27.73223603469207,-28.307002457872343,-6.903169541305008,-6.778766039386403
-7.616613789273887,-2.8971126489688976,-17.602674667200052,-19.295430391381586
-2.8971126489688976,-2.5786383549731138,-19.295430391381586,-19.91621443947657
-8.275949052430164,-5.442508363377118,-24.2214814549117,-24.265240673551347
