,Unnamed: 0,country,country_label_count,h_cat,h_cat_tfidf,idf,key_phrases,key_phrases_tfidf,label_count,label_count_project,label_name,lda,lda_tfidf,links,links_tfidf,num_articles,num_country_labels,predicted_avg_borda,tf,tfidf
68,13,0,9,0.0,0.0,4051.0,1.0,1.080811075208253,1,13,smoke point,0.0,0.0,0.0,0.0,4051,33733,-0.13168244344779612,0.0002668010553463967,1.080811075208253
69,5,0,10,0.0,0.0,4051.0,1.0,1.2009011946758368,1,10,soluble water,0.0,0.0,0.0,0.0,4051,33733,-0.2383343309997643,0.00029644561705155183,1.2009011946758368
70,1,0,389,0.0,0.0,405.1,0.0,0.0,10,2901,store,1.0,4.300988018231939,0.0,0.0,4051,36639,-17.592022680735095,0.010617101995141787,4.300988018231939
71,9,0,4,0.0,0.0,3914.0,0.0,0.0,1,12,sugar beet,0.0,0.0,1.0,3.7843848199178147,3914,4137,-3.630291537960479,0.0009668842156151801,3.7843848199178147
72,29,0,17,0.0,0.0,6008.0,1.0,1.080811075208253,3,19,sugar substitute,0.0,0.0,1.0,3.7843848199178147,7965,37870,-4.5901585259281905,0.002200569486576757,4.865195895126067
73,0,0,389,0.0,0.0,675.1666666666666,0.0,0.0,6,2436,united state,1.0,7.168313363719897,0.0,0.0,4051,36639,-29.8721608309051,0.010617101995141787,7.168313363719897
74,18,0,4,0.0,0.0,3914.0,0.0,0.0,1,10,vitamin a,0.0,0.0,1.0,3.7843848199178147,3914,4137,-3.630291537960479,0.0009668842156151801,3.7843848199178147
75,15,0,4,0.0,0.0,3914.0,0.0,0.0,1,4,world health organization's list of essential medicines,0.0,0.0,1.0,3.7843848199178147,3914,4137,-3.630291537960479,0.0009668842156151801,3.7843848199178147
76,35,1,252,0.0,0.0,405.1,0.0,0.0,10,534,age,1.0,2.4426387194027708,0.0,0.0,4051,41793,-9.63311206851431,0.006029717895341325,2.4426387194027708
77,34,1,87,1.0,6.947343453510437,1346.6666666666667,0.0,0.0,3,119,alcohol,0.0,0.0,0.0,0.0,4040,16864,41.74869525319515,0.005158918406072107,6.947343453510437
78,23,1,11,0.0,0.0,3914.0,0.0,0.0,1,15,alcohol ,0.0,0.0,1.0,14.876986869384934,3914,2894,-16.69875663424955,0.0038009675190048375,14.876986869384934
79,21,1,14,0.0,0.0,3914.0,0.0,0.0,1,16,alcohol by volume,0.0,0.0,1.0,18.934346924671733,3914,2894,-21.478831501186676,0.0048375950241879755,18.934346924671733
80,34,1,13,0.0,0.0,4051.0,1.0,1.6669726513041276,1,17,alcohol consumption,0.0,0.0,0.0,0.0,4051,31592,-0.6522518189986011,0.000411496581413016,1.6669726513041276
81,30,1,35,1.0,8.384724857685008,4040.0,0.0,0.0,1,46,alcohol in the united states,0.0,0.0,0.0,0.0,4040,16864,50.2150078136107,0.0020754269449715372,8.384724857685008
82,28,1,15,0.0,0.0,4051.0,1.0,1.9234299822739933,1,15,alcohol laws,0.0,0.0,0.0,0.0,4051,31592,-0.8800112595399112,0.0004748037477842492,1.9234299822739933
83,29,1,15,0.0,0.0,4051.0,1.0,1.9234299822739933,1,19,alcohol volume,0.0,0.0,0.0,0.0,4051,31592,-0.8800112595399112,0.0004748037477842492,1.9234299822739933
84,20,1,34,0.0,0.0,1957.0,0.0,0.0,2,41,alcoholic beverage,0.0,0.0,1.0,22.991706979958533,3914,2894,-26.258906368123803,0.011748445058742226,22.991706979958533
